[0] 0x0000    1.310  -10.934    2.997:  -150.34   -21.97   141.48 1312322412.5428
[0] 0x0000    1.310  -10.934    2.997:  -150.34   -21.95   141.50 1312322412.5441
[0] 0x0000    1.310  -10.934    2.997:  -150.34   -21.95   141.50 1312322412.5454
[0] 0x0000    1.310  -10.934    2.997:  -150.34   -21.95   141.50 1312322412.5467
[0] 0x0000    1.310  -10.934    2.997:  -150.31   -21.93   141.50 1312322412.5480
[0] 0x0000    1.310  -10.934    2.997:  -150.31   -21.93   141.50 1312322412.5493
[0] 0x0000    1.310  -10.934    2.997:  -150.31   -21.91   141.50 1312322412.5506
[0] 0x0000    1.310  -10.934    2.997:  -150.29   -21.91   141.50 1312322412.5519
[0] 0x0000    1.310  -10.934    2.997:  -150.27   -21.88   141.50 1312322412.5532
[0] 0x0000    1.310  -10.934    2.997:  -150.27   -21.86   141.50 1312322412.5545
[0] 0x0000    1.310  -10.934    2.997:  -150.25   -21.86   141.50 1312322412.5558
[0] 0x0000    1.310  -10.934    2.988:  -150.23   -21.84   141.50 1312322412.5571
[0] 0x0000    1.310  -10.934    2.988:  -150.23   -21.82   141.50 1312322412.5584
[0] 0x0000    1.310  -10.934    2.988:  -150.21   -21.80   141.50 1312322412.5597
[0] 0x0000    1.310  -10.934    2.988:  -150.21   -21.77   141.53 1312322412.5610
[0] 0x0000    1.310  -10.934    2.988:  -150.18   -21.73   141.53 1312322412.5623
[0] 0x0000    1.310  -10.934    2.988:  -150.18   -21.71   141.53 1312322412.5636
[0] 0x0000    1.310  -10.934    2.988:  -150.21   -21.71   141.53 1312322412.5648
[0] 0x0000    1.310  -10.934    2.988:  -150.23   -21.69   141.55 1312322412.5661
[0] 0x0000    1.310  -10.934    2.988:  -150.23   -21.67   141.55 1312322412.5674
[0] 0x0000    1.301  -10.934    2.988:  -150.25   -21.67   141.55 1312322412.5687
[0] 0x0000    1.301  -10.934    2.988:  -150.27   -21.67   141.57 1312322412.5700
[0] 0x0000    1.301  -10.934    2.988:  -150.29   -21.67   141.57 1312322412.5713
[0] 0x0000    1.301  -10.934    2.988:  -150.31   -21.67   141.57 1312322412.5726
[0] 0x0000    1.292  -10.934    2.988:  -150.34   -21.67   141.57 1312322412.5739
[0] 0x0000    1.292  -10.934    2.988:  -150.36   -21.67   141.57 1312322412.5752
[0] 0x0000    1.292  -10.934    2.988:  -150.36   -21.67   141.59 1312322412.5765
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.64   141.59 1312322412.5778
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.64   141.59 1312322412.5791
[0] 0x0000    1.283  -10.934    2.988:  -150.38   -21.64   141.59 1312322412.5804
[0] 0x0000    1.283  -10.934    2.988:  -150.38   -21.64   141.59 1312322412.5817
[0] 0x0000    1.283  -10.934    2.988:  -150.38   -21.64   141.59 1312322412.5830
[0] 0x0000    1.283  -10.934    2.988:  -150.38   -21.62   141.59 1312322412.5843
[0] 0x0000    1.283  -10.934    2.988:  -150.38   -21.62   141.57 1312322412.5856
[0] 0x0000    1.283  -10.934    2.979:  -150.38   -21.62   141.57 1312322412.5869
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.62   141.57 1312322412.5882
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.57 1312322412.5895
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.57 1312322412.5907
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.57 1312322412.5920
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.55 1312322412.5933
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.58   141.55 1312322412.5946
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.58   141.55 1312322412.5959
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.58   141.55 1312322412.5972
[0] 0x0000    1.283  -10.934    2.979:  -150.34   -21.58   141.53 1312322412.5985
[0] 0x0000    1.283  -10.934    2.979:  -150.34   -21.58   141.53 1312322412.5998
[0] 0x0000    1.283  -10.934    2.979:  -150.34   -21.58   141.53 1312322412.6011
[0] 0x0000    1.283  -10.934    2.979:  -150.34   -21.58   141.53 1312322412.6024
[0] 0x0000    1.283  -10.934    2.979:  -150.34   -21.60   141.53 1312322412.6037
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.53 1312322412.6050
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.53 1312322412.6063
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.60   141.53 1312322412.6076
[0] 0x0000    1.283  -10.934    2.979:  -150.36   -21.62   141.50 1312322412.6089
[0] 0x0000    1.283  -10.934    2.979:  -150.38   -21.62   141.50 1312322412.6102
[0] 0x0000    1.283  -10.934    2.979:  -150.38   -21.64   141.50 1312322412.6115
[0] 0x0000    1.283  -10.934    2.979:  -150.40   -21.64   141.50 1312322412.6128
[0] 0x0000    1.283  -10.934    2.979:  -150.42   -21.67   141.50 1312322412.6141
[0] 0x0000    1.283  -10.934    2.979:  -150.42   -21.69   141.50 1312322412.6154
[0] 0x0000    1.283  -10.934    2.979:  -150.45   -21.71   141.50 1312322412.6166
[0] 0x0000    1.283  -10.934    2.979:  -150.47   -21.73   141.50 1312322412.6179
[0] 0x0000    1.283  -10.934    2.988:  -150.47   -21.75   141.50 1312322412.6192
[0] 0x0000    1.283  -10.934    2.988:  -150.47   -21.77   141.50 1312322412.6205
[0] 0x0000    1.283  -10.934    2.988:  -150.47   -21.80   141.48 1312322412.6218
[0] 0x0000    1.283  -10.934    2.988:  -150.47   -21.82   141.48 1312322412.6231
[0] 0x0000    1.283  -10.934    2.988:  -150.47   -21.84   141.46 1312322412.6244
[0] 0x0000    1.292  -10.934    2.988:  -150.45   -21.86   141.46 1312322412.6257
[0] 0x0000    1.292  -10.934    2.988:  -150.42   -21.86   141.46 1312322412.6270
[0] 0x0000    1.292  -10.942    2.988:  -150.40   -21.86   141.44 1312322412.6283
[0] 0x0000    1.292  -10.942    2.988:  -150.38   -21.88   141.44 1312322412.6296
[0] 0x0000    1.301  -10.942    2.988:  -150.36   -21.88   141.44 1312322412.6309
[0] 0x0000    1.301  -10.942    2.988:  -150.34   -21.88   141.42 1312322412.6322
[0] 0x0000    1.301  -10.942    2.979:  -150.31   -21.88   141.42 1312322412.6335
[0] 0x0000    1.301  -10.942    2.979:  -150.31   -21.88   141.42 1312322412.6348
[0] 0x0000    1.310  -10.942    2.979:  -150.29   -21.88   141.39 1312322412.6361
[0] 0x0000    1.310  -10.942    2.979:  -150.27   -21.88   141.39 1312322412.6374
[0] 0x0000    1.310  -10.942    2.988:  -150.27   -21.88   141.39 1312322412.6387
[0] 0x0000    1.310  -10.942    2.988:  -150.27   -21.91   141.39 1312322412.6400
[0] 0x0000    1.310  -10.942    2.988:  -150.27   -21.91   141.39 1312322412.6413
[0] 0x0000    1.310  -10.942    2.988:  -150.27   -21.91   141.39 1312322412.6425
[0] 0x0000    1.310  -10.942    2.988:  -150.27   -21.93   141.42 1312322412.6438
[0] 0x0000    1.310  -10.942    2.988:  -150.29   -21.93   141.42 1312322412.6451
[0] 0x0000    1.310  -10.942    2.988:  -150.29   -21.93   141.42 1312322412.6464
[0] 0x0000    1.310  -10.942    2.988:  -150.29   -21.95   141.42 1312322412.6477
[0] 0x0000    1.310  -10.942    2.988:  -150.29   -21.95   141.42 1312322412.6490
[0] 0x0000    1.310  -10.942    2.988:  -150.29   -21.97   141.42 1312322412.6503
[0] 0x0000    1.310  -10.942    2.997:  -150.29   -21.97   141.44 1312322412.6516
[0] 0x0000    1.310  -10.942    2.997:  -150.29   -21.97   141.44 1312322412.6529
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.44 1312322412.6542
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.46 1312322412.6555
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.46 1312322412.6568
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.46 1312322412.6581
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.46 1312322412.6594
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.46 1312322412.6607
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.48 1312322412.6620
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.48 1312322412.6633
[0] 0x0000    1.310  -10.942    2.997:  -150.31   -21.99   141.48 1312322412.6646
[0] 0x0000    1.310  -10.942    2.997:  -150.29   -21.99   141.48 1312322412.6659
[0] 0x0000    1.310  -10.942    2.997:  -150.29   -21.97   141.48 1312322412.6672
[0] 0x0000    1.310  -10.942    2.997:  -150.29   -21.97   141.48 1312322412.6684
[0] 0x0000    1.310  -10.942    2.997:  -150.27   -21.97   141.48 1312322412.6697
[0] 0x0000    1.310  -10.942    2.997:  -150.27   -21.95   141.48 1312322412.6710
[0] 0x0000    1.310  -10.942    2.997:  -150.25   -21.95   141.48 1312322412.6723
[0] 0x0000    1.310  -10.942    2.997:  -150.25   -21.93   141.48 1312322412.6736
[0] 0x0000    1.310  -10.942    2.997:  -150.23   -21.93   141.48 1312322412.6749
[0] 0x0000    1.310  -10.942    2.997:  -150.21   -21.91   141.48 1312322412.6762
[0] 0x0000    1.318  -10.942    2.997:  -150.21   -21.88   141.48 1312322412.6775
[0] 0x0000    1.318  -10.942    2.988:  -150.18   -21.86   141.48 1312322412.6788
[0] 0x0000    1.318  -10.942    2.988:  -150.18   -21.84   141.48 1312322412.6801
[0] 0x0000    1.318  -10.942    2.988:  -150.18   -21.82   141.48 1312322412.6814
[0] 0x0000    1.310  -10.934    2.988:  -150.21   -21.80   141.50 1312322412.6827
[0] 0x0000    1.310  -10.934    2.988:  -150.21   -21.80   141.50 1312322412.6840
[0] 0x0000    1.310  -10.934    2.988:  -150.23   -21.77   141.50 1312322412.6853
[0] 0x0000    1.310  -10.934    2.988:  -150.23   -21.77   141.53 1312322412.6866
[0] 0x0000    1.310  -10.934    2.988:  -150.25   -21.75   141.53 1312322412.6879
[0] 0x0000    1.301  -10.934    2.988:  -150.27   -21.75   141.55 1312322412.6892
[0] 0x0000    1.301  -10.934    2.997:  -150.29   -21.73   141.55 1312322412.6905
[0] 0x0000    1.301  -10.934    2.997:  -150.31   -21.73   141.57 1312322412.6918
[0] 0x0000    1.301  -10.934    2.997:  -150.34   -21.73   141.57 1312322412.6930
[0] 0x0000    1.292  -10.934    2.997:  -150.36   -21.73   141.57 1312322412.6948
[0] 0x0000    1.292  -10.925    2.997:  -150.38   -21.71   141.59 1312322412.6961
[0] 0x0000    1.292  -10.925    2.997:  -150.38   -21.71   141.59 1312322412.6976
[0] 0x0000    1.292  -10.925    2.997:  -150.38   -21.71   141.59 1312322412.6991
[0] 0x0000    1.292  -10.934    2.988:  -150.40   -21.69   141.61 1312322412.7005
[0] 0x0000    1.292  -10.934    2.988:  -150.40   -21.69   141.61 1312322412.7020
[0] 0x0000    1.292  -10.934    2.988:  -150.40   -21.67   141.61 1312322412.7043
[0] 0x0000    1.292  -10.934    2.988:  -150.40   -21.67   141.61 1312322412.7058
[0] 0x0000    1.292  -10.934    2.988:  -150.40   -21.64   141.61 1312322412.7075
[0] 0x0000    1.292  -10.934    2.988:  -150.40   -21.64   141.61 1312322412.7090
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.62   141.61 1312322412.7107
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.62   141.59 1312322412.7118
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.60   141.59 1312322412.7133
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.60   141.59 1312322412.7149
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.60   141.59 1312322412.7162
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.60   141.57 1312322412.7179
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.58   141.57 1312322412.7194
[0] 0x0000    1.283  -10.934    2.988:  -150.38   -21.58   141.57 1312322412.7209
[0] 0x0000    1.292  -10.934    2.979:  -150.38   -21.58   141.57 1312322412.7231
[0] 0x0000    1.292  -10.934    2.979:  -150.40   -21.58   141.57 1312322412.7254
[0] 0x0000    1.283  -10.934    2.979:  -150.40   -21.60   141.57 1312322412.7278
[0] 0x0000    1.283  -10.934    2.979:  -150.40   -21.60   141.55 1312322412.7295
[0] 0x0000    1.283  -10.934    2.979:  -150.42   -21.60   141.55 1312322412.7309
[0] 0x0000    1.283  -10.934    2.979:  -150.42   -21.62   141.55 1312322412.7323
[0] 0x0000    1.283  -10.934    2.979:  -150.45   -21.62   141.55 1312322412.7346
[0] 0x0000    1.283  -10.934    2.979:  -150.47   -21.64   141.55 1312322412.7370
[0] 0x0000    1.283  -10.934    2.979:  -150.51   -21.67   141.55 1312322412.7393
[0] 0x0000    1.283  -10.934    2.979:  -150.51   -21.67   141.55 1312322412.7411
[0] 0x0000    1.283  -10.934    2.979:  -150.56   -21.71   141.55 1312322412.7424
[0] 0x0000    1.283  -10.934    2.988:  -150.58   -21.75   141.55 1312322412.7453
[0] 0x0000    1.283  -10.934    2.979:  -150.58   -21.75   141.53 1312322412.7468
[0] 0x0000    1.283  -10.934    2.979:  -150.60   -21.80   141.53 1312322412.7480
[0] 0x0000    1.283  -10.934    2.988:  -150.60   -21.82   141.53 1312322412.7496
[0] 0x0000    1.283  -10.942    2.979:  -150.58   -21.82   141.50 1312322412.7512
[0] 0x0000    1.292  -10.942    2.988:  -150.56   -21.84   141.50 1312322412.7529
[0] 0x0000    1.292  -10.934    2.988:  -150.53   -21.86   141.50 1312322412.7544
[0] 0x0000    1.292  -10.942    2.988:  -150.51   -21.86   141.48 1312322412.7562
[0] 0x0000    1.292  -10.942    2.988:  -150.49   -21.86   141.48 1312322412.7576
[0] 0x0000    1.292  -10.942    2.988:  -150.47   -21.86   141.48 1312322412.7595
[0] 0x0000    1.301  -10.942    2.988:  -150.45   -21.88   141.46 1312322412.7612
[0] 0x0000    1.301  -10.942    2.988:  -150.42   -21.88   141.46 1312322412.7627
[0] 0x0000    1.301  -10.942    2.988:  -150.38   -21.88   141.46 1312322412.7643
[0] 0x0000    1.301  -10.942    2.988:  -150.36   -21.88   141.46 1312322412.7657
[0] 0x0000    1.310  -10.942    2.988:  -150.27   -21.91   141.44 1312322412.7675
[0] 0x0000    1.318  -10.942    2.988:  -150.23   -21.93   141.44 1312322412.7690
[0] 0x0000    1.318  -10.942    2.988:  -150.16   -21.93   141.44 1312322412.7703
[0] 0x0000    1.327  -10.942    2.988:  -150.10   -21.93   141.42 1312322412.7714
[0] 0x0000    1.336  -10.942    2.997:  -150.03   -21.97   141.42 1312322412.7726
[0] 0x0000    1.336  -10.942    2.997:  -149.99   -21.99   141.42 1312322412.7766
[0] 0x0000    1.336  -10.942    2.997:  -149.96   -21.99   141.42 1312322412.7778
[0] 0x0000    1.345  -10.942    2.997:  -149.94   -22.02   141.42 1312322412.7790
[0] 0x0000    1.345  -10.942    2.997:  -149.90   -22.02   141.42 1312322412.7802
[0] 0x0000    1.345  -10.942    2.997:  -149.90   -22.02   141.42 1312322412.7813
[0] 0x0000    1.345  -10.942    2.997:  -149.88   -22.04   141.42 1312322412.7825
[0] 0x0000    1.345  -10.942    2.997:  -149.85   -22.04   141.42 1312322412.7837
[0] 0x0000    1.345  -10.942    2.997:  -149.85   -22.04   141.42 1312322412.7850
[0] 0x0000    1.345  -10.942    2.997:  -149.83   -22.04   141.42 1312322412.7863
[0] 0x0000    1.345  -10.942    2.997:  -149.83   -22.02   141.39 1312322412.7876
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -22.02   141.39 1312322412.7889
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -22.02   141.39 1312322412.7902
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -21.99   141.39 1312322412.7915
[0] 0x0000    1.345  -10.942    2.997:  -149.79   -21.99   141.39 1312322412.7928
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -21.97   141.39 1312322412.7941
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -21.97   141.39 1312322412.7954
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -21.95   141.42 1312322412.7966
[0] 0x0000    1.345  -10.942    2.997:  -149.81   -21.95   141.42 1312322412.7979
[0] 0x0000    1.345  -10.942    2.997:  -149.83   -21.93   141.42 1312322412.7992
[0] 0x0000    1.345  -10.942    2.997:  -149.83   -21.93   141.42 1312322412.8005
[0] 0x0000    1.336  -10.942    2.997:  -149.85   -21.91   141.44 1312322412.8018
[0] 0x0000    1.336  -10.942    2.997:  -149.88   -21.91   141.44 1312322412.8031
[0] 0x0000    1.336  -10.942    2.997:  -149.92   -21.88   141.46 1312322412.8044
[0] 0x0000    1.327  -10.934    3.006:  -149.96   -21.88   141.46 1312322412.8057
[0] 0x0000    1.327  -10.934    3.006:  -150.01   -21.86   141.48 1312322412.8070
[0] 0x0000    1.318  -10.934    3.006:  -150.05   -21.84   141.50 1312322412.8083
[0] 0x0000    1.318  -10.934    3.006:  -150.14   -21.84   141.53 1312322412.8096
[0] 0x0000    1.310  -10.925    3.006:  -150.18   -21.82   141.57 1312322412.8109
[0] 0x0000    1.301  -10.925    3.006:  -150.25   -21.80   141.57 1312322412.8122
[0] 0x0000    1.301  -10.925    3.006:  -150.27   -21.80   141.59 1312322412.8135
[0] 0x0000    1.301  -10.925    2.997:  -150.31   -21.77   141.61 1312322412.8148
[0] 0x0000    1.292  -10.925    2.997:  -150.34   -21.75   141.61 1312322412.8161
[0] 0x0000    1.292  -10.925    2.997:  -150.36   -21.73   141.64 1312322412.8174
[0] 0x0000    1.292  -10.925    2.997:  -150.36   -21.71   141.64 1312322412.8187
[0] 0x0000    1.292  -10.934    2.997:  -150.36   -21.69   141.64 1312322412.8200
[0] 0x0000    1.292  -10.934    2.988:  -150.38   -21.69   141.64 1312322412.8213
